GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,GeneticAlgorithmTestPermutations.MinPermutations,0,43,0,4,0,10,0,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,GeneticAlgorithmTestPermutations,1,91,1,5,0,23,1,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ChromosomeTest.new ListPopulation() {...},2,8,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,FixedGenerationCountTest,0,26,0,2,0,8,0,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,FixedElapsedTimeTest.new Population() {...},11,6,0,0,6,1,6,1,6,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,BinaryChromosomeTest,6,333,0,4,2,22,0,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,UniformCrossoverTest.new Chromosome() {...},2,6,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,FixedGenerationCountTest.new Population() {...},11,6,0,0,6,1,6,1,6,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,DummyBinaryChromosome,0,15,0,0,0,6,0,4,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ChromosomeTest.new Chromosome() {...},0,8,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,NPointCrossoverTest.new Chromosome() {...},2,6,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,TournamentSelectionTest.DummyChromosome,0,14,0,0,0,5,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,GeneticAlgorithmTestBinary.FindOnes,0,30,0,4,0,8,0,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ElitisticListPopulationTest,30,79,0,2,12,23,0,11,0,10
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new Chromosome() {...},0,8,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ElitisticListPopulationTest.DummyChromosome,0,14,0,0,0,5,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ChromosomeTest,2,116,2,2,0,24,2,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,TournamentSelectionTest,2,60,2,6,0,11,2,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,RandomKeyTest.new Comparator() {...},0,10,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,FitnessCachingTest.DummyCountingBinaryChromosome,0,10,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new Chromosome() {...},0,8,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,NPointCrossoverTest,24,541,0,8,8,45,0,11,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,OrderedCrossoverTest.new Chromosome() {...},2,6,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,OnePointCrossoverTest,0,232,0,2,0,23,0,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new ListPopulation() {...},2,8,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ChromosomeTest.DummyChromosome,0,16,0,2,0,4,0,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,UniformCrossoverTest.new Chromosome() {...},2,6,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,OrderedCrossoverTest,18,422,0,4,6,33,0,7,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new ListPopulation() {...},2,8,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,DummyRandomKey,2,13,0,0,1,5,1,3,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new Chromosome() {...},0,8,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest,33,284,2,2,15,51,3,10,1,10
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,RandomKeyMutationTest,0,54,0,6,0,13,0,5,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,GeneticAlgorithmTestBinary,1,84,1,3,0,21,1,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new ListPopulation() {...},10,0,0,0,2,0,2,0,2,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,CycleCrossoverTest.new Chromosome() {...},2,6,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,CycleCrossoverTest,18,938,0,10,6,64,0,12,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.genetics,NPointCrossoverTest.new Chromosome() {...},2,6,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,DummyRuleFactory,3,52,0,2,1,12,0,5,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,LegendreHighPrecisionTest,0,63,0,0,0,16,0,4,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,HermiteParametricTest,0,101,0,6,0,19,0,7,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,LegendreHighPrecisionParametricTest,0,71,0,4,0,12,0,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,GaussIntegratorTest,0,212,0,4,0,26,0,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,GaussianQuadratureAbstractTest,0,101,0,4,0,22,0,4,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,HermiteTest,0,109,0,0,0,31,0,5,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,LegendreTest,0,63,0,0,0,16,0,4,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,LaguerreTest,0,42,0,2,0,10,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,HermiteTest.new UnivariateFunction() {...},0,12,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,LaguerreTest.new UnivariateFunction() {...},0,16,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,LegendreParametricTest,0,71,0,4,0,12,0,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,HermiteTest.new UnivariateFunction() {...},0,24,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,HermiteTest.new UnivariateFunction() {...},0,18,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,BaseRuleFactoryTest,0,66,0,4,0,14,0,4,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.analysis.integration.gauss,RuleBuilder,0,17,0,0,0,5,0,4,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.stat.regression,SimpleRegressionTest,189,2775,34,52,39,369,34,34,0,25
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.stat.regression,GLSMultipleLinearRegressionTest,63,1475,5,15,14,136,8,19,3,14
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.stat.regression,MultipleLinearRegressionAbstractTest,43,308,3,1,12,45,4,10,2,10
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.stat.regression,MillerUpdatingRegressionTest,555,6792,31,91,108,669,31,51,1,20
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.stat.regression,OLSMultipleLinearRegressionTest,36,4833,0,12,14,530,2,28,2,22
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.stat.regression,OLSMultipleLinearRegressionTest.new DefaultRealMatrixChangingVisitor() {...},0,35,0,4,0,5,0,4,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ThreeEighthesFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,GillIntegratorTest.KeplerStepHandler,1,62,1,5,0,15,1,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince54IntegratorTest.DP54SmallLastHandler,1,34,1,3,0,11,1,5,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,MidpointFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,HighamHall54IntegratorTest,69,691,5,9,13,162,5,12,0,10
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest.KeplerHandler,89,0,4,0,18,0,5,0,3,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853FieldStepInterpolatorTest,0,43,0,0,0,12,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest.new FieldEventHandler() {...},33,0,0,0,6,0,5,0,5,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EulerFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.new FirstOrderFieldDifferentialEquations() {...},0,47,0,2,0,7,0,5,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest,39,1343,5,37,11,227,5,33,0,17
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.LocalException,0,3,0,0,0,1,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.new FirstOrderFieldDifferentialEquations() {...},0,23,0,2,0,6,0,5,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,GillIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,4,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,GraggBulirschStoerStepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,19,1,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new FirstOrderDifferentialEquations() {...},0,33,0,2,0,5,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince54StepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,19,1,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EulerIntegratorTest.new StepHandler() {...},0,18,0,2,0,7,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.SinCos,0,302,0,0,0,38,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AdamsMoultonIntegratorTest,16,393,7,13,3,79,7,10,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ThreeEighthesStepInterpolatorTest,3,192,3,9,0,37,3,6,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,GillFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldStepInterpolatorAbstractTest,42,779,2,30,10,127,2,20,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaStepInterpolatorTest,3,192,3,9,0,37,3,6,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.new FirstOrderFieldDifferentialEquations() {...},0,24,0,0,0,6,0,4,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.new FieldEventHandler() {...},4,44,0,2,2,5,2,4,2,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,MidpointFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ThreeEighthesIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,4,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new EventHandler() {...},1,17,0,0,1,5,1,4,1,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest.new FirstOrderFieldDifferentialEquations() {...},47,0,2,0,7,0,5,0,4,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungKuttaFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,HighamHall54IntegratorTest.new EventHandler() {...},3,36,0,2,2,5,2,4,2,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.SinCos,0,302,0,0,0,38,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853FieldIntegratorTest,8,88,0,0,4,21,2,12,2,12
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldStepInterpolatorAbstractTest.SinCos,1,30,0,0,1,8,1,3,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,LutherStepInterpolatorTest,3,192,3,9,0,37,3,6,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.KeplerHandler,0,85,0,4,0,17,0,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EulerFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince54FieldStepInterpolatorTest,0,43,0,0,0,12,0,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.KeplerHandler,0,89,0,4,0,18,0,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853IntegratorTest.SchedulingChecker,1,31,1,1,0,11,1,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,MidpointStepInterpolatorTest,3,191,3,9,0,37,3,6,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EulerStepInterpolatorTest,10,604,10,22,0,98,10,12,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,MidpointIntegratorTest,13,411,8,20,2,76,8,13,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,GraggBulirschStoerIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,4,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest.LocalException,3,0,0,0,1,0,1,0,1,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ThreeEighthesFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,HighamHall54IntegratorTest.new FirstOrderDifferentialEquations() {...},0,22,0,2,0,5,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,4,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853StepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,19,1,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.KeplerHandler,1,68,1,5,0,17,1,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest.SinCos,302,0,0,0,38,0,6,0,6,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince54IntegratorTest.VariableHandler,2,79,2,10,0,24,2,7,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,1141,0,24,0,229,0,26,0,14,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EulerStepInterpolatorTest.DummyIntegrator,0,13,0,0,0,2,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,LutherIntegratorTest.new EventHandler() {...},1,17,0,0,1,5,1,4,1,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest.new FieldEventHandler() {...},48,0,2,0,7,0,6,0,5,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AdamsNordsieckTransformerTest,0,361,0,4,0,45,0,11,0,9
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,GillIntegratorTest.new StepHandler() {...},0,18,0,2,0,7,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.new FieldEventHandler() {...},4,40,0,2,2,7,2,4,2,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new FirstOrderDifferentialEquations() {...},2,35,2,2,0,6,2,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853IntegratorTest.new FirstOrderDifferentialEquations() {...},0,33,0,2,0,5,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,LutherIntegratorTest.new FirstOrderDifferentialEquations() {...},0,33,0,2,0,5,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaFieldStepInterpolatorAbstractTest.new AbstractIntegrator() {...},3,79,0,4,2,9,1,4,1,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,HighamHall54StepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,19,1,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest.KeplerHandler,85,0,4,0,17,0,5,0,3,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/test/java",org.apache.commons.math4.ode.nonstiff,GraggBulirschStoerIntegratorTest.KeplerStepHandler,2,108,2,8,0,23,2,6,0,3
