GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,MethodUtilsTest.MethodDescriptor,0,12,0,0,0,5,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,AClass,0,7,0,0,0,2,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,TypeLiteralTest.new TypeLiteral() {...},0,6,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,TypeLiteralTest.new TypeLiteral() {...},0,6,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,MethodUtilsTest,131,3098,0,16,0,490,17,55,17,47
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,ConstructorUtilsTest.PrivateClass,3,0,0,0,2,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,MethodUtilsTest.InheritanceBean,9,0,0,0,7,0,7,0,7,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,ConstructorUtilsTest.SubClass,0,4,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,TypeLiteralTest.new TypeLiteral() {...},0,6,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,TypeLiteralTest.new TypeLiteral() {...},0,6,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect,AClass.DClass,7,0,0,0,1,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventUtilsTest.EventCountingInvociationHandler,11,54,1,3,1,12,1,5,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventUtilsTest,16,286,0,0,2,59,4,9,4,9
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventListenerSupportTest,15,413,0,2,1,97,5,14,5,13
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventUtilsTest.EventCounterWithEvent,0,13,0,0,0,4,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventListenerSupportTest.new VetoableChangeListener() {...},0,15,0,0,0,3,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventUtilsTest.MultipleEventSource,0,12,0,0,0,4,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventListenerSupportTest.new VetoableChangeListener() {...},0,14,0,0,0,3,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventUtilsTest.EventCounter,0,13,0,0,0,4,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventListenerSupportTest.new EventListenerSupport() {...},0,13,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventUtilsTest.PropertyChangeSource,6,31,0,0,3,8,2,3,2,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.event,EventUtilsTest.ExceptionEventSource,0,7,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.tuple,PairTest,4,291,4,4,0,72,4,13,0,13
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.tuple,ImmutableTripleTest,0,476,0,2,0,100,0,18,0,17
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.tuple,MutableTripleTest,0,293,0,0,0,65,0,11,0,11
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.tuple,MutablePairTest,0,304,0,4,0,75,0,14,0,12
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.tuple,ImmutablePairTest,0,446,0,6,0,107,0,22,0,19
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.tuple,TripleTest,8,304,8,8,0,68,8,13,0,13
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,CloneFailedExceptionTest,0,103,0,0,0,30,0,10,0,10
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ExceptionUtilsTest,47,1917,2,6,4,380,11,48,9,46
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,AbstractExceptionContextTest.ObjectWithFaultyToString,0,8,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ContextedRuntimeExceptionTest.new DefaultExceptionContext() {...},0,6,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ContextedRuntimeExceptionTest,0,263,0,0,0,54,0,9,0,9
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,AbstractExceptionContextTest,0,444,0,0,0,88,0,9,0,9
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ExceptionUtilsTest.ExceptionWithoutCause,1,0,0,0,1,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ContextedExceptionTest,0,262,0,0,0,53,0,9,0,9
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ExceptionUtilsTest.TestThrowable,0,3,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ExceptionUtilsTest.ExceptionWithCause,0,20,0,0,0,9,0,4,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,DefaultExceptionContextTest,0,23,0,0,0,7,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,AbstractExceptionTest,0,8,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ExceptionUtilsTest.new Throwable() {...},0,10,0,0,0,3,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.exception,ExceptionUtilsTest.NestableException,3,4,0,0,2,2,1,1,1,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDatePrinterTest,4,952,0,2,0,211,1,31,1,30
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateFormatTest,16,514,2,6,6,147,2,21,0,19
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastTimeZoneTest,0,132,0,0,0,36,0,11,0,11
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,GmtTimeZoneTest,23,149,0,0,0,31,3,13,3,13
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,DateFormatUtilsTest,0,523,0,0,0,114,0,18,0,18
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateFormat_ParserTest,0,8,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateParserTest.Expected1806,0,74,0,2,0,11,0,3,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,DurationFormatUtilsTest,28,2717,0,12,0,413,7,35,7,29
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,DateUtilsTest,250,4729,2,8,0,1170,58,74,56,71
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateParser_MoreOrLessTest,0,232,0,0,0,56,0,9,0,9
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,DateUtilsFragmentTest,90,954,0,0,0,299,20,59,20,59
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDatePrinterTest.Expected1806,0,63,0,0,0,9,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,StopWatchTest,29,639,12,12,1,226,12,21,0,21
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateFormatTest.new Format() {...},0,34,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateParser_TimeZoneStrategyTest,1,70,1,5,1,14,1,5,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateFormat_PrinterTest,0,8,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,DateUtilsRoundingTest,0,1454,0,0,0,289,0,27,0,27
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateParserTest,14,1855,4,42,3,360,6,71,2,52
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDatePrinterTimeZonesTest,0,34,0,0,0,9,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,FastDateParserSDFTest,49,1351,5,11,4,110,5,14,0,11
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,CalendarUtilsTest,0,24,0,0,0,7,0,4,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.time,WeekYearTest,0,362,0,0,0,31,0,4,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,ExtendedMessageFormatTest,0,931,0,18,0,165,0,25,0,16
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest,712,3660,0,0,0,895,58,53,58,53
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,34,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,ExtendedMessageFormatTest.UpperCaseFormatFactory,0,8,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,CompositeFormatTest,0,78,0,0,0,16,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,34,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,34,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,34,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrTokenizerTest.new StrTokenizer() {...},0,11,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderTest,230,5737,13,19,0,1250,51,96,38,93
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,32,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrTokenizerTest.new StrTokenizer() {...},0,14,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,34,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new Object() {...},0,5,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrMatcherTest,0,576,0,0,0,123,0,16,0,16
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,32,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrTokenizerTest.new StrTokenizer() {...},0,17,0,0,0,4,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,ExtendedMessageFormatTest.LowerCaseFormat,4,7,0,0,1,1,1,1,1,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,32,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,CompositeFormatTest.new Format() {...},5,8,0,0,1,2,1,2,1,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrTokenizerTest,8,2383,0,18,0,537,2,69,2,60
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,ExtendedMessageFormatTest.OtherExtendedMessageFormat,0,6,0,0,0,2,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,32,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,32,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,WordUtilsTest,0,1428,0,0,0,290,0,17,0,17
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,FormattableUtilsTest,10,744,0,0,0,68,1,6,1,6
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,ExtendedMessageFormatTest.UpperCaseFormat,4,7,0,0,1,1,1,1,1,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,CompositeFormatTest.new Format() {...},5,8,0,0,1,2,1,2,1,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrSubstitutorTest.new StrSubstitutor() {...},0,25,0,0,0,6,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,ExtendedMessageFormatTest.OverrideShortDateFormatFactory,2,13,1,3,0,4,1,2,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderTest.new StrMatcher() {...},0,26,1,7,0,6,1,5,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderTest.MockReadable,0,12,0,0,0,4,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrLookupTest,4,166,0,0,0,44,1,7,1,7
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrBuilderAppendInsertTest.new StrBuilder() {...},0,32,0,0,0,5,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,ExtendedMessageFormatTest.LowerCaseFormatFactory,0,8,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text,StrSubstitutorTest,24,1412,0,18,0,360,6,55,6,46
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,NumericEntityEscaperTest,0,63,0,0,0,22,0,5,0,5
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,LookupTranslatorTest,0,90,0,0,0,13,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,UnicodeUnescaperTest,4,44,0,0,0,17,1,4,1,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,NumericEntityUnescaperTest,4,111,0,0,0,28,1,4,1,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,OctalUnescaperTest,0,128,0,0,0,39,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,EntityArraysTest,54,115,2,6,4,21,2,6,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,UnicodeUnpairedSurrogateRemoverTest,0,53,0,0,0,11,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.text.translate,UnicodeEscaperTest,0,46,0,0,0,16,0,4,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1,0,9,0,0,0,2,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_10,0,54,0,0,0,12,0,6,0,6
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_10.C_is_1,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_1,0,54,0,0,0,12,0,6,0,6
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_1.C_is_0,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_10.C_is_0,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ObjectToStringComparatorTest,0,143,0,0,0,19,0,4,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_0.C_is_0,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_1.C_is_10,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_0.C_is_10,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_0.C_is_1,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_10.C_is_10,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_0,0,54,0,0,0,12,0,6,0,6
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ObjectToStringComparatorTest.Thing,0,9,0,0,0,4,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest,0,3,0,0,0,1,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1.B_is_1.C_is_1,0,35,0,0,0,6,0,3,0,3
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.math,NumberUtilsTest,143,5272,12,14,0,1002,52,123,40,122
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.math,IEEE754rUtilsTest,28,250,0,0,0,54,8,4,8,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.math,FractionTest,316,2844,5,13,0,756,75,30,70,26
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,PrivatelyShadowedChild,0,15,0,0,0,5,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,PubliclyShadowedChild,0,15,0,0,0,5,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,Parent,3,15,0,0,3,5,3,1,3,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,StaticContainer,3,26,0,0,1,14,1,5,1,5
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,AnotherChild,3,0,0,0,1,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,GenericParent,6,0,0,0,4,0,4,0,4,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,Ambig,4,0,0,0,2,0,2,0,2,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,PublicChild,4,3,0,0,4,1,4,1,4,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,StaticContainerChild,3,0,0,0,1,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,AnotherParent,3,0,0,0,1,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,GenericTypeHolder,3,0,0,0,1,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,StringParameterizedChild,11,0,0,0,7,0,6,0,6,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.reflect.testbed,Grandchild,3,0,0,0,1,0,1,0,1,0
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.concurrent,AbstractConcurrentInitializerTest,0,112,0,8,0,22,0,8,0,4
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.concurrent,CallableBackgroundInitializerTest.TestCallable,0,8,0,0,0,2,0,1,0,1
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.concurrent,AtomicInitializerTest.new AtomicInitializer() {...},0,10,0,0,0,2,0,2,0,2
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.concurrent,BackgroundInitializerTest,4,340,0,2,0,103,1,18,1,17
"java (2) (Mar. 25, 2020 1:24:29 p.m.)/commons-lang-master/src/test/java",org.apache.commons.lang3.concurrent,TimedSemaphoreTest.TryAcquireThread,1,22,1,1,0,8,1,2,0,2
